Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,DIAL UP,OTROS,Total general,TELEFONIAFIJA,3G,4G,Latitud,Longitud
MISIONES,25 de Mayo,San Francisco de Asís,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,--,--,--,-27.4597786529494,-54.7478069154214
MISIONES,25 de Mayo,Santa Rita,1433.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150.0,151.0,SI,--,SI,-27.5183529379611,-54.7305712624723
MISIONES,25 de Mayo,Alicia Baja,219.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,--,--,--,-27.4285421255893,-54.3575081480921
MISIONES,Apóstoles,Apóstoles,24083.0,2030.0,3510.0,4.0,1.0,0.0,138.0,0.0,0.0,5683.0,SI,SI,SI,-27.909806877888,-55.7532126178864
MISIONES,Apóstoles,Azara,3165.0,0.0,10.0,0.0,1.0,0.0,146.0,0.0,0.0,157.0,SI,SI,SI,-28.0572512053051,-55.6767993766976
MISIONES,Apóstoles,San José,5338.0,175.0,0.0,1.0,0.0,0.0,425.0,0.0,0.0,601.0,SI,SI,SI,-27.7653179990542,-55.7746920758949
MISIONES,Cainguás,Aristóbulo del Valle,12375.0,2.0,1194.0,4.0,2.0,0.0,0.0,0.0,0.0,1202.0,SI,SI,SI,-27.0952902000827,-54.8949054572105
MISIONES,Cainguás,Campo Grande,6547.0,14.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,SI,SI,SI,-27.2062681295066,-54.979095503669
MISIONES,Cainguás,Dos de Mayo Núcleo I,6504.0,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,1330.0,SI,--,--,-27.0205393332885,-54.6877327006159
MISIONES,Cainguás,Salto Encantado,3543.0,0.0,42.0,0.0,1.0,0.0,22.0,0.0,0.0,65.0,SI,--,SI,-27.0822797871022,-54.8334856092969
MISIONES,Cainguás,Pueblo Illia,348.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,--,--,--,-27.1485153432864,-54.5624940052185
MISIONES,Cainguás,Dos de Mayo Núcleo III,739.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0,--,--,--,-27.0065768537216,-54.6123536244069
MISIONES,Candelaria,Bonpland,1842.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,SI,--,SI,-27.4820696887808,-55.4774200837194
MISIONES,Candelaria,Candelaria,13777.0,986.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,989.0,SI,SI,SI,-27.4591653471738,-55.7430844145913
MISIONES,Candelaria,Mártires,530.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,16.0,--,SI,SI,-27.4188647592881,-55.3777936639947
MISIONES,Candelaria,Profundidad,385.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,--,--,--,-27.5585198137316,-55.7034474067364
MISIONES,Candelaria,Santa Ana,4985.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,SI,SI,SI,-27.3671212837411,-55.5805568560225
MISIONES,Capital,Garupá,13595.0,1235.0,1038.0,7997.0,0.0,0.0,85.0,0.0,0.0,10355.0,SI,SI,SI,-27.4788128514289,-55.8224411787639
MISIONES,Capital,Nemesio Parma,960.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,--,SI,SI,-27.367003658843,-55.9982208456294
MISIONES,Capital,Posadas,275028.0,8768.0,71125.0,1886.0,8.0,0.0,230.0,0.0,14.0,82031.0,SI,SI,SI,-27.36621704276,-55.8940020980262
MISIONES,Concepción,Concepción de la Sierra,6332.0,0.0,458.0,3.0,1.0,0.0,154.0,0.0,0.0,616.0,SI,SI,SI,-27.9813155596218,-55.5209343056683
MISIONES,Concepción,La Corita,279.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,--,--,SI,-27.8884115577679,-55.3552996953
MISIONES,Eldorado,Colonia Victoria,1461.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,SI,--,--,-26.3298887730818,-54.6215572258235
MISIONES,Eldorado,Eldorado,57323.0,7906.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7912.0,SI,SI,SI,-26.4086211746541,-54.6238428075538
MISIONES,Eldorado,Puerto Mado,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,--,--,--,-26.2310899121585,-54.6247146607981
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,6492.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,370.0,371.0,SI,--,SI,-26.2546761021204,-53.6472133435976
MISIONES,General Manuel Belgrano,Dos Hermanas,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,--,--,SI,-26.2918653520361,-53.7575832277415
MISIONES,Guaraní,El Soberbio,5065.0,0.0,0.0,0.0,1.0,0.0,532.0,0.0,520.0,1053.0,SI,--,SI,-27.2908601020425,-54.2007777459323
MISIONES,Guaraní,Fracrán,471.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,131.0,--,SI,SI,-26.740151400562,-54.3000439575816
MISIONES,Guaraní,San Vicente,21068.0,0.0,0.0,2265.0,0.0,0.0,1036.0,0.0,20.0,3321.0,SI,SI,SI,-26.9953791755128,-54.4834965149084
MISIONES,Iguazú,Esperanza,15204.0,745.0,2000.0,1.0,0.0,0.0,100.0,0.0,0.0,2846.0,SI,SI,SI,-26.0232970897792,-54.6125092333468
MISIONES,Iguazú,Libertad,5765.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,SI,SI,SI,-25.9216713372731,-54.5821209872029
MISIONES,Iguazú,Puerto Iguazú,41062.0,1509.0,2394.0,3612.0,3.0,0.0,0.0,0.0,0.0,7518.0,SI,SI,SI,-25.6010431152667,-54.576736880982
MISIONES,Iguazú,Wanda,13901.0,800.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,804.0,SI,SI,SI,-25.9713257064178,-54.5610255460819
MISIONES,Leandro N. Alem,Almafuerte,297.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,--,--,SI,-27.5062138362368,-55.4018892063726
MISIONES,Leandro N. Alem,Arroyo del Medio,350.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,SI,-27.698002675484,-55.4064788856063
MISIONES,Leandro N. Alem,Caá - Yarí,122.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,--,--,--,-27.4807844367608,-55.2992348104351
MISIONES,Leandro N. Alem,Cerro Azul,3049.0,0.0,314.0,10.0,2.0,0.0,131.0,0.0,15.0,472.0,SI,--,SI,-27.6310347455951,-55.4938681670811
MISIONES,Leandro N. Alem,Dos Arroyos,233.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,SI,--,SI,-27.694171423305,-55.2587801693628
MISIONES,Leandro N. Alem,Gobernador López,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,SI,--,SI,-27.6615245708492,-55.2124455595203
MISIONES,Leandro N. Alem,Leandro N. Alem,23339.0,1233.0,3515.0,2.0,0.0,0.0,0.0,0.0,127.0,4877.0,SI,SI,SI,-27.601867604082,-55.3264659218849
MISIONES,Leandro N. Alem,Olegario V. Andrade,441.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,--,--,--,-27.5658220357689,-55.5017254277441
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),918.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,--,--,--,-27.5583422242545,-55.3160862221368
MISIONES,Libertador Grl. San Martín,Capioví,3495.0,294.0,487.0,0.0,1.0,0.0,238.0,0.0,6.0,1026.0,SI,SI,SI,-26.9292033223206,-55.0569367980451
MISIONES,Libertador Grl. San Martín,El Alcázar,3034.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,SI,SI,-26.7102586382645,-54.8161444547822
MISIONES,Libertador Grl. San Martín,Garuhapé,5325.0,77.0,657.0,0.0,1.0,0.0,38.0,0.0,6.0,779.0,SI,SI,SI,-26.8186828823083,-54.9576120074303
MISIONES,Libertador Grl. San Martín,Puerto Leoni,1114.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,--,--,SI,-26.9840910613646,-55.1694842635982
MISIONES,Libertador Grl. San Martín,Puerto Rico,15995.0,3696.0,1390.0,0.0,0.0,0.0,65.0,0.0,59.0,5210.0,SI,SI,SI,-26.8148524027618,-55.0240728847562
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,1672.0,2.0,270.0,0.0,1.0,0.0,44.0,0.0,1.0,318.0,SI,--,SI,-26.9665882832067,-55.05758992095
MISIONES,Libertador Grl. San Martín,San Miguel,1486.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,--,--,SI,-26.8533367010148,-54.8892924101276
MISIONES,Montecarlo,Caraguatay,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,SI,SI,SI,-26.6563488324986,-54.7392272649556
MISIONES,Montecarlo,Montecarlo,18827.0,1298.0,296.0,1127.0,0.0,0.0,0.0,0.0,480.0,3201.0,SI,SI,SI,-26.5661764915312,-54.7614267394945
MISIONES,Montecarlo,Puerto Piray,7430.0,358.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,380.0,SI,SI,SI,-26.467494823767,-54.7136760762691
MISIONES,Montecarlo,Taruma,810.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-26.7282097915611,-54.7278209571683
MISIONES,Oberá,Alberdi,759.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,25.0,SI,SI,SI,-27.3569655848168,-55.2326585711531
MISIONES,Oberá,Campo Ramón,1235.0,0.0,324.0,12.0,1.0,0.0,0.0,0.0,15.0,352.0,SI,--,SI,-27.4522700869441,-55.0237352385306
MISIONES,Oberá,Campo Viera,7099.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SI,--,SI,-27.3310558767329,-55.0528548158544
MISIONES,Oberá,General Alvear,130.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,--,--,SI,-27.4228667193793,-55.1702709710527
MISIONES,Oberá,Guaraní,2824.0,8.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,30.0,SI,SI,SI,-27.5203317456103,-55.161363476829
MISIONES,Oberá,Los Helechos,344.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,40.0,--,--,SI,-27.5531853202103,-55.0778227687919
MISIONES,Oberá,Oberá,63960.0,5350.0,385.0,2312.0,0.0,0.0,0.0,0.0,22.0,8069.0,SI,SI,SI,-27.4816559378759,-55.1251546931471
MISIONES,Oberá,Panambí,700.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,SI,--,--,-27.7185151219435,-54.9183708210206
MISIONES,Oberá,Panambi Kilómetro 15,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,--,--,SI,-27.7043305063396,-54.9664319816326
MISIONES,Oberá,Panambí Kilómetro 8,1422.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,50.0,74.0,--,--,SI,-27.6631606292713,-54.9846517202885
MISIONES,Oberá,San Martín,815.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,SI,--,SI,-27.4618128955547,-55.2783440740601
MISIONES,Oberá,Villa Bonita,1664.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,36.0,SI,--,SI,-27.479699295829,-54.9639234038824
MISIONES,San Ignacio,Gobernador Roca,3007.0,242.0,0.0,0.0,2.0,0.0,185.0,0.0,0.0,429.0,SI,SI,SI,-27.1910170928285,-55.4682802860195
MISIONES,San Ignacio,Helvecia,273.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,--,--,--,-27.110525539393,-55.3438282986148
MISIONES,San Ignacio,Hipólito Yrigoyen,1271.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,259.0,--,--,SI,-27.0900613258757,-55.2870716950334
MISIONES,San Ignacio,Jardín América,22762.0,964.0,0.0,714.0,0.0,0.0,686.0,0.0,0.0,2364.0,SI,SI,SI,-27.0410707861025,-55.2320858824009
MISIONES,San Ignacio,San Ignacio,7772.0,608.0,0.0,0.0,1.0,0.0,435.0,0.0,0.0,1044.0,SI,SI,SI,-27.2573496537482,-55.5397360869442
MISIONES,San Ignacio,Santo Pipó,3109.0,257.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,478.0,SI,--,SI,-27.1418557045843,-55.4074695445505
MISIONES,San Ignacio,Colonia Polana,109.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,--,--,SI,-26.9810475025624,-55.3170685541177
MISIONES,San Ignacio,Corpus,2475.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,503.0,SI,--,SI,-27.1278038790718,-55.5094179289212
MISIONES,San Ignacio,General Urquiza,372.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,--,--,--,-27.0988816811273,-55.3678169761144
MISIONES,San Ignacio,Oasis,821.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,--,--,SI,-26.9708359693882,-55.2491782114283
MISIONES,San Ignacio,Roca Chica,667.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,147.0,--,--,--,-27.2143687134287,-55.4202789802254
MISIONES,San Javier,Florentino Ameghino,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,--,--,--,-27.6349575540286,-55.0877551421696
MISIONES,San Javier,Itacaruaré,1108.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,SI,SI,SI,-27.8655824463799,-55.2638525290793
MISIONES,San Javier,Mojón Grande,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,SI,--,SI,-27.7077678291474,-55.1582021663854
MISIONES,San Javier,San Javier,9058.0,0.0,1302.0,5.0,3.0,0.0,400.0,0.0,40.0,1750.0,SI,SI,SI,-27.8653231566702,-55.1348376530446
MISIONES,San Pedro,Cruce Caballero,408.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,--,--,--,-26.5379470287742,-53.9437324956095
MISIONES,San Pedro,Paraíso,975.0,0.0,0.0,198.0,0.0,0.0,10.0,0.0,8.0,216.0,--,--,--,-26.6835663891035,-54.2050107484876
MISIONES,San Pedro,Piñalito Sur,107.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,28.0,--,--,--,-26.4160781340411,-53.8369134466205
MISIONES,San Pedro,San Pedro,10397.0,0.0,849.0,864.0,0.0,0.0,865.0,0.0,0.0,2578.0,SI,SI,SI,-26.6197903071037,-54.1146818942839
MISIONES,San Pedro,Tobuna,350.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,16.0,--,--,SI,-26.4664417575785,-53.8919888142393
NEUQUEN,Aluminé,Aluminé,4591.0,0.0,927.0,0.0,2.0,0.0,124.0,0.0,0.0,1053.0,SI,--,SI,-39.2395006622098,-70.9180131491474
NEUQUEN,Aluminé,Moquehue,270.0,1.0,0.0,0.0,1.0,0.0,153.0,0.0,0.0,155.0,--,--,--,-38.9431841513779,-71.3282934446594
NEUQUEN,Aluminé,Villa Pehuenia,700.0,2.0,0.0,0.0,3.0,0.0,568.0,1.0,0.0,574.0,SI,--,SI,-38.88385673767,-71.1721341418285
NEUQUEN,Añelo,Añelo,2449.0,0.0,3.0,374.0,16.0,0.0,357.0,0.0,0.0,750.0,SI,SI,SI,-38.3514440221419,-68.7919715586172
NEUQUEN,Añelo,San Patricio del Chañar,6474.0,0.0,817.0,1034.0,2.0,0.0,316.0,0.0,0.0,2169.0,SI,SI,SI,-38.6257824069657,-68.2986456816821
NEUQUEN,Catan LilL,Las Coloradas,873.0,0.0,0.0,0.0,1.0,0.0,61.0,2.0,0.0,64.0,SI,--,--,-39.5578638822685,-70.5932894653763
NEUQUEN,Chos Malal,Chos Malal,13092.0,450.0,0.0,290.0,4.0,92.0,385.0,8.0,0.0,1229.0,SI,SI,SI,-37.3792566593514,-70.2723772223192
NEUQUEN,Chos Malal,Tricao Malal,533.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,SI,--,--,-37.0428490399834,-70.3347175778926
NEUQUEN,Collón Curá,Piedra del Águila,3669.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,SI,SI,SI,-40.0465538638606,-70.077319578901
NEUQUEN,Collón Curá,Santo Tomás,219.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,SI,--,--,-39.8218007278609,-70.1028884849476
NEUQUEN,Confluencia,Arroyito,90.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,--,SI,SI,-39.0743997961308,-68.5703350642529
NEUQUEN,Confluencia,Centenario,32928.0,0.0,1902.0,5.0,7.0,0.0,239.0,0.0,0.0,2153.0,SI,SI,SI,-38.8275777081112,-68.1532191639297
NEUQUEN,Confluencia,Cutral Có,35465.0,4563.0,0.0,2.0,6.0,0.0,4213.0,57.0,0.0,8841.0,--,SI,SI,-38.9366016135518,-69.2413390332884
NEUQUEN,Confluencia,El Chocón,426.0,0.0,0.0,0.0,2.0,0.0,220.0,0.0,0.0,222.0,--,--,--,-39.2589786425295,-68.8268723660918
NEUQUEN,Confluencia,Mari Menuco,82.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,--,SI,SI,-38.5383043330689,-68.557547832041
NEUQUEN,Confluencia,Neuquén,231198.0,6113.0,63921.0,14325.0,39.0,2.0,2233.0,346.0,12.0,86991.0,SI,SI,SI,-38.9492856796033,-68.0839057621977
NEUQUEN,Confluencia,Plaza Huincul,13172.0,0.0,0.0,0.0,3.0,0.0,1380.0,0.0,0.0,1383.0,--,SI,SI,-38.9290709532125,-69.2021594435231
NEUQUEN,Confluencia,Plottier,32390.0,2357.0,2640.0,284.0,2.0,0.0,4274.0,0.0,10.0,9567.0,--,SI,SI,-38.9510561611213,-68.2478403865049
NEUQUEN,Confluencia,Senillosa,7542.0,0.0,0.0,456.0,2.0,0.0,1394.0,0.0,0.0,1852.0,SI,SI,SI,-39.0113034801537,-68.4333833911279
NEUQUEN,Confluencia,Villa El Chocón,707.0,0.0,0.0,0.0,0.0,0.0,215.0,1.0,6.0,222.0,SI,--,SI,-39.2610101785628,-68.7842564223565
NEUQUEN,Confluencia,Vista Alegre Norte,895.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,--,SI,SI,-38.7277123127679,-68.1721438862367
NEUQUEN,Confluencia,Vista Alegre Sur,1513.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-38.7715537254998,-68.1369187198489
NEUQUEN,Huiliches,Junín de los Andes,12621.0,396.0,1814.0,1180.0,3.0,0.0,1372.0,2.0,0.0,4767.0,SI,SI,SI,-39.9494720138355,-71.0703335609136
NEUQUEN,Lácar,San Martín de los Andes,27956.0,8527.0,14.0,4341.0,6.0,0.0,753.0,0.0,0.0,13641.0,SI,SI,SI,-40.1537600653137,-71.3550098619322
NEUQUEN,Lácar,Villa Lago Meliquina,105.0,17.0,0.0,7.0,0.0,0.0,352.0,0.0,0.0,376.0,SI,--,SI,-40.3816875508143,-71.2616152793248
NEUQUEN,Loncopué,Chorriaca,403.0,0.0,0.0,0.0,2.0,0.0,60.0,0.0,0.0,62.0,--,--,--,-37.929624048638,-70.0562158162232
NEUQUEN,Loncopué,Loncopué,4877.0,0.0,1116.0,0.0,6.0,0.0,95.0,2.0,0.0,1219.0,SI,--,SI,-38.0699432722928,-70.6124039046889
NEUQUEN,Los Lagos,Villa La Angostura,11063.0,1610.0,0.0,0.0,1.0,0.0,236.0,9.0,1.0,1857.0,SI,SI,SI,-40.7631760692681,-71.6451967512926
NEUQUEN,Los Lagos,Villa Traful,356.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,SI,--,--,-40.6515336234792,-71.4069733427812
NEUQUEN,Minas,Andacollo,2481.0,150.0,0.0,1.0,2.0,0.0,135.0,2.0,0.0,290.0,SI,--,--,-37.1814100578481,-70.6690765415839
NEUQUEN,Minas,Huinganco,733.0,0.0,0.0,0.0,1.0,0.0,40.0,1.0,0.0,42.0,SI,--,--,-37.162253742004,-70.6240350766311
NEUQUEN,Minas,Las Ovejas,1128.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,SI,--,--,-36.9881343331798,-70.7487001311443
NEUQUEN,Minas,Varvarco,445.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,--,--,SI,-36.8575631715293,-70.6784177984494
NEUQUEN,Minas,Manzano Amargo,334.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,--,--,--,-36.7475538529054,-70.7652790008941
NEUQUEN,Ñorquín,Caviahué,607.0,0.0,0.0,0.0,3.0,0.0,179.0,1.0,0.0,183.0,SI,--,SI,-37.8741211534774,-71.0537792468958
NEUQUEN,Ñorquín,Copahue,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,SI,--,--,-37.8191699254756,-71.0991107043764
NEUQUEN,Ñorquín,El Cholar,734.0,0.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,66.0,SI,--,--,-37.4408647694624,-70.6441818646861
NEUQUEN,Ñorquín,El Huecú,1391.0,0.0,0.0,0.0,4.0,0.0,97.0,0.0,0.0,101.0,SI,--,SI,-37.6415832578483,-70.5790877358744
NEUQUEN,Ñorquín,Taquimilán,558.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,SI,--,--,-37.5169103878888,-70.2503863712688
NEUQUEN,Pehuenches,Barrancas,938.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,31.0,SI,--,--,-36.8247372962673,-69.9164782914754
NEUQUEN,Pehuenches,Buta Ranquil,2443.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,SI,--,SI,-37.0507876062807,-69.873851086363
NEUQUEN,Pehuenches,Rincón de los Sauces,18691.0,755.0,46.0,558.0,5.0,0.0,382.0,5.0,3.0,1754.0,SI,SI,SI,-37.3899075901743,-68.9309943279283
NEUQUEN,Picún Leufú,Picún Leufú,3144.0,0.0,0.0,0.0,1.0,0.0,301.0,0.0,0.0,302.0,SI,--,SI,-39.5191361709356,-69.2962673114558
NEUQUEN,Picunches,Bajada del Agrio,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,--,SI,-38.4079798578262,-70.0276785984599
NEUQUEN,Picunches,Las Lajas,4464.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,SI,--,SI,-38.5292612011937,-70.3689502898328
NEUQUEN,Picunches,La Buitrera,432.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-38.5574702395959,-70.3665560313021
NEUQUEN,Picunches,Quili Malal,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-38.3213178634179,-69.8143687558623
NEUQUEN,Zapala,Mariano Moreno,2660.0,31.0,0.0,0.0,2.0,0.0,24.0,1.0,0.0,58.0,SI,--,--,-38.7642591265553,-70.0386669795207
NEUQUEN,Zapala,Zapala,32097.0,3471.0,0.0,1336.0,1.0,0.0,2453.0,29.0,0.0,7290.0,SI,SI,SI,-38.8961687323721,-70.0668545323772
NEUQUEN,Zapala,Los Catutos,229.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,--,--,--,-38.8384807985925,-70.1962106815081
RIO NEGRO,25 de Mayo,Aguada de Guerra,126.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,--,--,--,-41.0639017102391,-68.3843810353051
RIO NEGRO,25 de Mayo,Clemente Onelli,114.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,--,--,--,-41.2448350046555,-70.0342029410146
RIO NEGRO,25 de Mayo,Colan Conhue,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-40.6706084126156,-69.1112545579991
RIO NEGRO,25 de Mayo,El Caín,176.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-41.8182874251641,-68.0774152377244
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,6261.0,261.0,0.0,460.0,1.0,0.0,610.0,3.0,0.0,1335.0,SI,SI,SI,-41.3268134240327,-69.5441263890306
RIO NEGRO,25 de Mayo,Los Menucos,5187.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,46.0,--,--,SI,-40.8451911426273,-68.0832025061279
RIO NEGRO,25 de Mayo,Maquinchao,2494.0,0.0,0.0,0.0,5.0,0.0,179.0,0.0,0.0,184.0,SI,--,SI,-41.2475165638608,-68.7003410687453
RIO NEGRO,25 de Mayo,Pilquiniyeu,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-41.9083865405739,-68.3424732450183
RIO NEGRO,9 de Julio,Comicó,82.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-41.0632755118249,-67.5965600975269
RIO NEGRO,9 de Julio,Cona Niyeu,217.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-41.8812021704501,-66.9407404270844
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,973.0,0.0,0.0,6.0,1.0,0.0,146.0,0.0,0.0,153.0,--,--,--,-40.5085400133825,-67.2619207148835
RIO NEGRO,9 de Julio,Prahuaniyeu,147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-41.3591519247092,-67.9314763422669
RIO NEGRO,9 de Julio,Sierra Colorada,1542.0,0.0,0.0,7.0,1.0,0.0,85.0,0.0,0.0,93.0,--,--,SI,-40.5850993527615,-67.7555445864448
RIO NEGRO,9 de Julio,Yaminué,92.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-40.8429274507992,-67.1922500656909
RIO NEGRO,9 de Julio,Treneta,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-40.8508277432449,-66.9816846927042
RIO NEGRO,Adolfo Alsina,El Cóndor,746.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,590.0,SI,SI,SI,-41.043074401021,-62.8212339732456
RIO NEGRO,Adolfo Alsina,Guardia Mitre,856.0,0.0,0.0,0.0,2.0,0.0,184.0,0.0,0.0,186.0,SI,--,SI,-40.4302951883973,-63.6719140103256
RIO NEGRO,Adolfo Alsina,San Javier,530.0,0.0,0.0,0.0,1.0,0.0,211.0,0.0,0.0,212.0,SI,--,--,-40.7472509496074,-63.2646524967149
RIO NEGRO,Adolfo Alsina,Viedma,52789.0,2818.0,202.0,10697.0,5.0,0.0,479.0,91.0,1.0,14293.0,SI,SI,SI,-40.8093232712389,-62.9853203682712
RIO NEGRO,Avellaneda,Chimpay,4025.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,17.0,--,SI,SI,-39.1651527318617,-66.1447069274027
RIO NEGRO,Avellaneda,Choele Choel,10146.0,515.0,1720.0,204.0,2.0,0.0,19.0,1.0,0.0,2461.0,SI,SI,SI,-39.2884543350453,-65.663280823108
